,気温(℃),降水量(mm),現地気圧(hPa),相対湿度(％)
1023,25.9,0.0,1014.5,34.0
1024,25.4,0.0,1014.4,35.0
1025,23.9,0.0,1014.4,36.0
1026,22.1,0.0,1014.8,50.0
1027,20.7,0.0,1015.5,61.0
1028,20.1,0.0,1016.1,63.0
1029,19.9,0.0,1016.6,72.0
1030,19.2,0.0,1017.0,78.0
1031,18.4,0.0,1016.9,83.0
1032,17.8,0.0,1016.6,86.0
1033,17.5,0.0,1016.5,93.0
1034,18.7,0.0,1016.8,82.0
1035,19.2,0.0,1017.3,76.0
1036,18.9,0.0,1017.6,79.0
1037,17.9,0.0,1018.2,84.0
1038,19.3,0.0,1019.1,73.0
1039,20.8,0.0,1019.7,67.0
1040,22.4,0.0,1020.0,59.0
1041,23.0,0.0,1020.2,49.0
1042,22.9,0.0,1020.5,49.0
1043,23.4,0.0,1020.7,46.0
1044,23.5,0.0,1020.4,47.0
1045,23.5,0.0,1020.7,46.0
1046,23.7,0.0,1020.2,44.0
1047,23.3,0.0,1019.6,44.0
1048,22.3,0.0,1019.7,45.0
1049,20.5,0.0,1020.0,49.0
1050,18.5,0.0,1020.1,47.0
1051,17.6,0.0,1021.1,46.0
1052,17.1,0.0,1022.1,50.0
1053,16.1,0.0,1022.5,60.0
1054,15.3,0.0,1022.5,64.0
1055,14.8,0.0,1022.4,68.0
1056,14.4,0.0,1022.6,68.0
1057,13.5,0.0,1022.6,74.0
1058,13.2,0.0,1022.1,77.0
1059,13.5,0.0,1021.7,75.0
1060,12.9,0.0,1021.5,78.0
1061,13.2,0.0,1021.2,74.0
1062,14.2,0.0,1021.4,71.0
1063,15.6,0.0,1021.2,61.0
1064,17.2,0.0,1021.3,58.0
1065,18.9,0.0,1020.9,54.0
1066,19.4,0.0,1020.3,48.0
1067,20.0,0.0,1019.4,48.0
1068,21.4,0.0,1018.4,47.0
1069,22.5,0.0,1017.4,50.0
1070,22.2,0.0,1016.6,44.0
1071,22.4,0.0,1016.2,44.0
1072,22.4,0.0,1016.1,46.0
1073,20.4,0.0,1016.0,61.0
1074,19.0,0.0,1016.3,65.0
1075,18.1,0.0,1016.8,69.0
1076,17.2,0.0,1017.4,75.0
1077,16.3,0.0,1017.6,76.0
1078,16.4,0.0,1017.5,74.0
1079,16.2,0.0,1017.3,73.0
1080,16.0,0.0,1016.8,75.0
1081,15.5,0.0,1016.2,75.0
1082,15.5,0.0,1015.8,76.0
1083,14.9,0.0,1015.4,81.0
1084,14.7,0.0,1015.1,82.0
1085,15.2,0.0,1014.9,80.0
1086,15.6,0.0,1014.8,78.0
1087,16.2,0.0,1014.5,77.0
1088,17.3,0.0,1014.1,74.0
1089,18.9,0.0,1013.5,72.0
1090,20.3,0.0,1012.9,63.0
1091,22.2,0.0,1012.1,56.0
1092,21.7,0.0,1011.5,55.0
1093,22.6,0.0,1010.7,56.0
1094,21.5,0.0,1010.3,59.0
1095,21.2,0.0,1009.9,62.0
1096,21.5,0.0,1009.6,61.0
1097,21.5,0.0,1009.5,60.0
1098,20.5,0.0,1009.6,66.0
1099,20.0,0.0,1009.7,69.0
1100,19.9,0.0,1009.7,69.0
1101,19.6,0.0,1009.4,70.0
1102,19.5,0.0,1009.2,71.0
1103,19.6,0.0,1009.3,76.0
1104,19.6,0.0,1008.5,78.0
1105,19.8,0.0,1008.2,79.0
1106,19.9,0.0,1008.1,78.0
1107,20.1,0.0,1007.9,79.0
1108,20.2,0.0,1007.9,81.0
1109,19.4,0.0,1008.4,93.0
1110,19.1,0.5,1008.6,99.0
1111,19.3,3.0,1008.7,100.0
1112,19.4,6.5,1008.6,100.0
1113,19.7,8.5,1008.3,100.0
1114,19.8,3.0,1007.6,100.0
1115,20.2,2.0,1007.3,100.0
1116,18.8,0.5,1007.3,100.0
1117,17.9,3.0,1007.7,100.0
1118,18.0,1.5,1007.7,100.0
1119,18.3,2.0,1007.8,100.0
1120,17.3,1.0,1008.0,99.0
1121,17.1,0.0,1008.2,99.0
1122,17.2,0.0,1009.3,98.0
1123,16.9,0.0,1010.1,99.0
1124,16.7,0.0,1010.7,96.0
1125,16.4,0.0,1011.7,94.0
1126,16.1,0.0,1012.1,94.0
1127,15.6,0.0,1012.2,97.0
1128,15.5,0.0,1012.4,99.0
1129,15.2,0.0,1012.6,98.0
1130,15.3,0.0,1012.4,98.0
1131,15.0,0.0,1013.0,100.0
1132,14.6,0.0,1013.6,100.0
1133,13.2,0.0,1014.1,97.0
1134,14.3,0.0,1014.9,88.0
1135,16.4,0.0,1015.3,62.0
1136,19.2,0.0,1015.8,44.0
1137,21.2,0.0,1015.6,31.0
1138,23.2,0.0,1015.6,31.0
1139,24.7,0.0,1015.2,29.0
1140,25.0,0.0,1014.8,24.0
1141,25.7,0.0,1014.6,29.0
1142,26.4,0.0,1014.4,29.0
1143,26.0,0.0,1014.3,32.0
1144,24.6,0.0,1014.6,27.0
1145,23.4,0.0,1014.8,29.0
1146,22.3,0.0,1015.3,31.0
1147,21.0,0.0,1016.1,34.0
1148,20.5,0.0,1016.8,33.0
1149,19.4,0.0,1017.3,37.0
1150,18.3,0.0,1017.7,45.0
1151,18.0,0.0,1017.6,42.0
1152,17.3,0.0,1017.6,45.0
1153,15.2,0.0,1017.4,53.0
1154,16.7,0.0,1017.2,42.0
1155,16.8,0.0,1017.7,44.0
1156,16.2,0.0,1017.8,53.0
1157,15.6,0.0,1018.1,62.0
1158,16.3,0.0,1018.4,62.0
1159,18.3,0.0,1018.8,56.0
1160,20.2,0.0,1018.9,47.0
1161,21.6,0.0,1019.0,38.0
1162,23.5,0.0,1019.0,37.0
1163,23.6,0.0,1018.6,35.0
1164,24.3,0.0,1018.1,35.0
1165,24.1,0.0,1017.5,31.0
1166,23.7,0.0,1017.4,36.0
1167,23.0,0.0,1017.2,41.0
1168,22.3,0.0,1017.2,41.0
1169,21.1,0.0,1017.2,39.0
1170,20.1,0.0,1017.6,43.0
1171,18.8,0.0,1018.1,52.0
1172,17.6,0.0,1018.3,57.0
1173,16.9,0.0,1018.9,67.0
1174,16.4,0.0,1019.1,72.0
1175,16.2,0.0,1019.1,71.0
1176,15.7,0.0,1019.2,73.0
1177,15.6,0.0,1018.9,71.0
1178,15.2,0.0,1018.7,72.0
1179,15.2,0.0,1018.9,71.0
1180,15.0,0.0,1018.5,70.0
1181,14.8,0.0,1018.5,69.0
1182,16.0,0.0,1018.9,66.0
1183,16.2,0.0,1019.2,64.0
1184,17.2,0.0,1019.3,60.0
1185,17.4,0.0,1018.8,58.0
1186,18.1,0.0,1018.6,57.0
1187,18.5,0.0,1018.5,54.0
1188,19.2,0.0,1018.1,54.0
1189,20.8,0.0,1017.8,55.0
1190,19.5,0.0,1017.2,53.0
1191,19.5,0.0,1016.7,52.0
1192,18.8,0.0,1016.4,52.0
1193,18.8,0.0,1016.1,54.0
1194,18.2,0.0,1016.3,57.0
1195,17.9,0.0,1016.6,60.0
1196,17.2,0.0,1016.9,64.0
1197,16.6,0.0,1016.9,70.0
1198,16.0,0.0,1017.2,70.0
1199,15.6,0.0,1017.0,73.0
1200,14.7,0.0,1016.4,79.0
1201,14.4,0.0,1015.9,80.0
1202,13.9,0.0,1015.6,81.0
1203,14.0,0.0,1015.4,78.0
1204,12.9,0.0,1015.1,82.0
1205,13.7,0.0,1015.1,79.0
1206,14.7,0.0,1015.3,75.0
1207,16.0,0.0,1015.9,66.0
1208,17.2,0.0,1015.5,64.0
1209,19.3,0.0,1015.1,56.0
1210,20.5,0.0,1014.7,48.0
1211,23.0,0.0,1014.0,43.0
1212,23.5,0.0,1013.3,32.0
1213,24.9,0.0,1012.8,31.0
1214,25.0,0.0,1012.1,38.0
1215,25.3,0.0,1011.5,39.0
1216,24.1,0.0,1011.5,45.0
1217,22.7,0.0,1012.2,52.0
1218,20.6,0.0,1013.7,64.0
1219,20.1,0.0,1013.9,69.0
1220,19.2,0.0,1014.5,76.0
1221,18.8,0.0,1015.2,76.0
1222,17.7,0.0,1015.1,77.0
1223,18.2,0.0,1015.0,75.0
1224,18.6,0.0,1014.5,74.0
1225,19.0,0.0,1014.9,70.0
1226,18.7,0.0,1014.4,71.0
1227,18.4,0.0,1014.5,73.0
1228,17.9,0.0,1014.1,76.0
1229,18.0,0.0,1014.4,75.0
1230,18.8,0.0,1014.6,70.0
1231,20.6,0.0,1014.9,65.0
1232,22.1,0.0,1014.8,57.0
1233,23.6,0.0,1014.4,51.0
1234,25.4,0.0,1014.2,46.0
1235,26.1,0.0,1013.9,40.0
1236,26.9,0.0,1013.4,39.0
1237,27.8,0.0,1012.5,33.0
1238,28.1,0.0,1012.0,26.0
1239,28.7,0.0,1011.9,23.0
1240,28.7,0.0,1011.7,26.0
1241,25.2,0.0,1012.3,31.0
1242,23.9,0.0,1012.7,26.0
1243,22.7,0.0,1012.9,29.0
1244,20.8,0.0,1013.6,37.0
1245,19.1,0.0,1014.2,42.0
1246,19.2,0.0,1014.2,44.0
1247,19.6,0.0,1014.0,47.0
1248,17.1,0.0,1013.8,55.0
1249,16.1,0.0,1013.5,61.0
1250,16.9,0.0,1012.9,54.0
1251,16.9,0.0,1012.8,58.0
1252,15.4,0.0,1012.7,66.0
1253,15.7,0.0,1013.2,66.0
1254,18.4,0.0,1013.1,64.0
1255,21.3,0.0,1013.3,49.0
1256,23.4,0.0,1013.1,45.0
1257,25.2,0.0,1012.7,40.0
1258,26.6,0.0,1012.1,38.0
1259,28.0,0.0,1011.5,41.0
1260,30.5,0.0,1010.7,39.0
1261,29.3,0.0,1010.4,32.0
1262,30.0,0.0,1009.9,33.0
1263,29.4,0.0,1009.3,35.0
1264,28.9,0.0,1008.9,37.0
1265,28.4,0.0,1008.7,30.0
1266,27.3,0.0,1009.1,32.0
1267,25.6,0.0,1009.6,35.0
1268,24.2,0.0,1010.2,36.0
1269,23.4,0.0,1011.0,36.0
1270,21.8,0.0,1011.2,44.0
1271,21.3,0.0,1011.0,48.0
1272,20.7,0.0,1011.0,50.0
1273,20.1,0.0,1010.5,56.0
1274,19.5,0.0,1010.6,61.0
1275,18.7,0.0,1010.8,71.0
1276,18.9,0.0,1010.8,74.0
1277,18.0,0.0,1011.1,84.0
1278,20.1,0.0,1011.2,66.0
1279,22.5,0.0,1011.3,55.0
1280,23.8,0.0,1011.6,49.0
1281,27.0,0.0,1011.3,48.0
1282,26.6,0.0,1011.2,49.0
1283,27.5,0.0,1010.8,48.0
1284,28.9,0.0,1010.2,41.0
1285,27.6,0.0,1009.8,38.0
1286,28.4,0.0,1009.4,34.0
1287,26.5,0.0,1009.2,36.0
1288,26.4,0.0,1009.2,35.0
1289,25.8,0.0,1009.2,33.0
1290,24.3,0.0,1009.6,40.0
1291,22.8,0.0,1010.1,51.0
1292,22.2,0.0,1010.4,58.0
1293,21.3,0.0,1011.0,63.0
1294,22.1,0.0,1011.2,58.0
1295,22.0,0.0,1010.9,57.0
1296,21.6,0.0,1010.3,57.0
1297,21.5,0.0,1010.6,54.0
1298,21.0,0.0,1010.3,59.0
1299,21.0,0.0,1010.5,65.0
1300,20.7,0.0,1010.7,76.0
1301,21.1,0.0,1010.7,72.0
1302,21.3,0.0,1011.2,77.0
1303,21.9,0.0,1011.8,75.0
1304,23.0,0.0,1011.5,67.0
1305,23.0,0.0,1011.2,71.0
1306,23.5,0.0,1011.3,69.0
1307,23.1,0.0,1011.0,69.0
1308,23.7,0.0,1011.1,67.0
1309,23.4,0.0,1010.7,67.0
1310,24.2,0.0,1010.6,65.0
1311,23.5,0.0,1010.3,69.0
1312,22.7,0.0,1010.9,70.0
1313,22.5,0.0,1010.6,73.0
1314,22.4,0.0,1010.2,72.0
1315,21.8,0.0,1010.7,76.0
1316,21.6,0.0,1010.4,76.0
1317,21.6,0.0,1011.5,74.0
1318,21.3,0.0,1011.2,78.0
1319,21.3,0.0,1011.0,76.0
1320,21.4,0.0,1010.3,74.0
1321,21.2,0.0,1010.0,77.0
1322,20.6,0.0,1010.0,83.0
1323,20.3,0.0,1009.8,86.0
1324,20.5,0.0,1009.8,86.0
1325,20.6,0.0,1010.2,87.0
1326,21.3,0.0,1010.7,85.0
1327,22.0,0.0,1010.5,82.0
1328,23.5,0.0,1010.5,73.0
1329,23.4,0.0,1010.0,73.0
1330,23.8,0.0,1009.9,75.0
1331,23.9,0.0,1009.5,72.0
1332,24.7,0.0,1008.9,68.0
1333,25.0,0.0,1008.3,67.0
1334,25.7,0.0,1007.6,65.0
1335,26.8,0.0,1007.1,57.0
1336,25.9,0.0,1006.7,56.0
1337,24.8,0.0,1006.6,57.0
1338,23.6,0.0,1006.8,67.0
1339,22.9,0.0,1006.8,70.0
1340,22.7,0.0,1006.5,76.0
1341,22.5,0.0,1007.0,78.0
1342,22.5,0.0,1006.2,76.0
1343,22.5,0.0,1005.8,74.0
1344,22.2,0.0,1005.7,82.0
1345,22.4,0.0,1005.1,80.0
1346,22.0,0.0,1004.3,84.0
1347,21.9,0.0,1004.2,84.0
1348,20.9,1.5,1004.3,98.0
1349,20.8,5.0,1004.1,100.0
1350,21.1,4.0,1004.1,100.0
1351,21.5,4.5,1004.1,100.0
1352,22.0,13.0,1004.6,100.0
1353,21.4,4.5,1005.0,100.0
1354,20.9,1.5,1005.5,100.0
1355,18.9,2.5,1006.4,99.0
1356,18.5,0.0,1006.8,92.0
1357,19.3,0.0,1006.5,81.0
1358,18.8,0.0,1006.7,80.0
1359,18.8,0.0,1006.5,84.0
1360,19.3,0.0,1006.4,80.0
1361,19.8,0.0,1006.7,76.0
1362,18.8,0.0,1007.4,78.0
1363,18.4,0.0,1007.4,79.0
1364,17.2,0.0,1007.9,86.0
1365,16.0,0.0,1008.3,96.0
1366,16.1,0.0,1008.2,92.0
1367,16.3,0.0,1007.8,92.0
1368,15.2,0.0,1007.5,97.0
1369,15.6,0.0,1007.0,96.0
1370,15.7,0.0,1006.7,99.0
1371,15.6,0.0,1006.3,99.0
1372,15.7,0.0,1006.7,100.0
1373,16.4,0.0,1006.8,99.0
1374,17.3,0.0,1007.2,95.0
1375,18.3,0.0,1007.3,94.0
1376,19.0,0.0,1007.3,90.0
1377,19.8,0.0,1007.0,79.0
1378,21.2,0.0,1007.3,74.0
1379,21.6,0.0,1006.7,69.0
1380,22.2,0.0,1005.9,61.0
1381,22.7,0.0,1005.3,60.0
1382,22.8,0.0,1005.0,59.0
1383,21.8,0.0,1004.9,62.0
1384,22.7,0.0,1004.2,61.0
1385,22.2,0.0,1003.9,65.0
1386,21.4,0.0,1004.8,62.0
1387,20.6,0.0,1004.7,63.0
1388,19.7,0.0,1005.0,72.0
1389,18.9,0.0,1005.4,81.0
1390,17.4,0.0,1005.2,93.0
1391,17.0,0.0,1005.8,95.0
1392,16.6,0.0,1005.3,98.0
1393,16.5,0.0,1005.3,99.0
1394,16.4,0.0,1005.0,100.0
1395,16.3,0.0,1005.0,100.0
1396,16.3,0.0,1005.0,100.0
1397,16.7,0.0,1005.8,100.0
1398,18.3,0.0,1007.0,100.0
1399,19.6,0.0,1007.0,83.0
1400,21.4,0.0,1006.8,63.0
1401,23.6,0.0,1006.0,56.0
1402,23.8,0.0,1006.4,62.0
1403,24.9,0.0,1005.6,52.0
1404,26.0,0.0,1005.2,41.0
1405,26.3,0.0,1004.8,40.0
1406,25.9,0.0,1004.7,53.0
1407,25.9,0.0,1004.6,56.0
1408,26.1,0.0,1004.3,56.0
1409,24.7,0.0,1004.2,56.0
1410,23.4,0.0,1004.0,59.0
1411,22.5,0.0,1004.4,65.0
1412,21.8,0.0,1004.6,72.0
1413,21.3,0.0,1004.8,69.0
1414,21.3,0.0,1004.4,71.0
1415,21.2,0.0,1004.5,72.0
1416,21.2,0.0,1004.0,76.0
1417,21.1,0.0,1002.6,79.0
1418,20.9,0.0,1003.0,81.0
1419,20.4,0.0,1002.9,85.0
1420,20.8,0.0,1003.1,80.0
1421,19.7,0.0,1003.7,96.0
1422,16.6,10.5,1004.9,99.0
1423,16.0,5.5,1005.1,99.0
1424,15.7,4.5,1005.4,98.0
1425,16.2,1.5,1005.0,97.0
1426,16.2,0.0,1005.0,93.0
1427,16.9,0.0,1005.1,92.0
1428,17.3,0.0,1004.5,88.0
1429,16.3,0.0,1004.6,93.0
1430,16.7,0.0,1004.7,90.0
1431,16.8,0.0,1004.6,86.0
1432,16.9,0.0,1004.5,91.0
1433,17.1,0.0,1004.4,91.0
1434,16.3,0.5,1004.9,94.0
1435,16.1,0.0,1004.5,97.0
1436,16.4,0.0,1004.8,98.0
1437,16.6,0.5,1005.1,97.0
1438,16.6,0.0,1005.3,99.0
1439,16.5,0.0,1005.1,99.0
1440,16.5,0.0,1004.7,94.0
1441,16.5,0.0,1004.3,96.0
1442,16.6,0.0,1004.2,94.0
1443,16.5,0.0,1003.9,96.0
1444,16.5,0.0,1003.8,96.0
1445,16.5,0.0,1004.4,94.0
1446,17.2,0.0,1004.4,91.0
1447,17.9,0.0,1004.7,85.0
1448,19.7,0.0,1004.4,75.0
1449,20.5,0.0,1004.3,74.0
1450,21.6,0.0,1003.9,69.0
1451,22.3,0.0,1003.1,65.0
1452,23.6,0.0,1002.1,62.0
1453,23.6,0.0,1001.3,57.0
1454,24.5,0.0,1000.4,61.0
1455,23.6,0.0,999.9,64.0
1456,23.3,0.0,999.5,68.0
1457,22.7,0.0,999.3,74.0
1458,22.1,0.0,999.3,74.0
1459,21.1,0.0,998.7,80.0
1460,20.8,0.0,999.1,82.0
1461,20.9,0.0,998.6,81.0
1462,20.9,0.0,998.3,83.0
1463,20.9,0.0,998.5,82.0
1464,20.0,0.0,997.7,88.0
1465,19.6,0.0,997.3,93.0
1466,19.0,0.0,997.1,97.0
1467,19.1,0.0,997.4,95.0
1468,19.3,0.0,997.4,94.0
1469,19.3,0.0,998.0,86.0
1470,19.7,0.0,998.3,55.0
1471,19.7,0.0,998.7,46.0
1472,20.3,0.0,998.7,43.0
1473,22.0,0.0,998.3,39.0
1474,22.3,0.0,998.1,44.0
1475,24.2,0.0,997.6,33.0
1476,24.3,0.0,997.0,29.0
1477,25.7,0.0,996.2,37.0
1478,25.1,0.0,996.1,35.0
1479,24.9,0.0,996.2,38.0
1480,24.6,0.0,996.1,49.0
1481,24.2,0.0,996.3,47.0
1482,23.1,0.0,996.9,55.0
1483,21.7,0.0,997.9,38.0
1484,20.9,0.0,998.8,38.0
1485,20.2,0.0,999.3,39.0
1486,19.5,0.0,999.4,42.0
1487,18.8,0.0,999.0,43.0
1488,18.0,0.0,999.2,45.0
1489,17.6,0.0,999.3,46.0
1490,16.8,0.0,999.2,49.0
1491,16.7,0.0,999.1,48.0
1492,16.7,0.0,999.3,47.0
1493,16.9,0.0,999.8,44.0
1494,17.7,0.0,1000.3,43.0
1495,19.3,0.0,1000.8,37.0
1496,20.7,0.0,1000.8,36.0
1497,21.7,0.0,1001.0,35.0
1498,22.5,0.0,1000.9,31.0
1499,23.8,0.0,1000.7,33.0
1500,23.8,0.0,1000.5,27.0
1501,24.9,0.0,1000.3,22.0
1502,25.6,0.0,1000.2,23.0
1503,25.6,0.0,1000.1,21.0
1504,25.1,0.0,1000.4,20.0
1505,23.7,0.0,1001.3,18.0
1506,22.7,0.0,1002.8,20.0
1507,21.1,0.0,1004.3,28.0
1508,20.6,0.0,1005.7,31.0
1509,19.2,0.0,1006.7,30.0
1510,18.5,0.0,1007.0,32.0
1511,17.7,0.0,1007.5,36.0
1512,17.1,0.0,1007.8,40.0
1513,15.9,0.0,1008.2,45.0
1514,15.9,0.0,1008.2,44.0
1515,14.6,0.0,1008.5,50.0
1516,15.5,0.0,1009.1,45.0
1517,14.6,0.0,1009.5,46.0
1518,16.2,0.0,1010.2,43.0
1519,17.3,0.0,1010.4,39.0
1520,18.5,0.0,1010.7,36.0
1521,19.0,0.0,1010.9,36.0
1522,20.7,0.0,1010.7,33.0
1523,22.6,0.0,1010.7,36.0
1524,23.1,0.0,1010.3,38.0
1525,22.7,0.0,1009.8,35.0
1526,23.0,0.0,1009.5,41.0
1527,22.7,0.0,1009.5,46.0
1528,22.2,0.0,1009.3,48.0
1529,21.9,0.0,1009.5,52.0
1530,20.5,0.0,1010.0,58.0
1531,20.0,0.0,1010.3,63.0
1532,20.0,0.0,1010.4,66.0
1533,19.8,0.0,1010.9,69.0
1534,19.8,0.0,1011.0,69.0
1535,19.5,0.0,1011.1,69.0
1536,19.0,0.0,1011.1,70.0
1537,19.0,0.0,1010.8,71.0
1538,18.2,0.0,1010.6,74.0
1539,17.8,0.0,1010.6,77.0
1540,17.5,0.0,1010.8,78.0
1541,16.6,0.0,1011.0,86.0
1542,18.6,0.0,1011.1,76.0
1543,20.8,0.0,1011.4,65.0
1544,22.0,0.0,1011.2,60.0
1545,24.0,0.0,1010.7,52.0
1546,24.7,0.0,1010.4,46.0
1547,25.5,0.0,1010.0,46.0
1548,26.1,0.0,1009.2,44.0
1549,25.9,0.0,1008.7,53.0
1550,23.9,0.0,1008.2,57.0
1551,23.7,0.0,1008.1,59.0
1552,23.2,0.0,1007.6,61.0
1553,22.9,0.0,1007.6,60.0
1554,22.3,0.0,1008.1,62.0
1555,22.0,0.0,1008.2,62.0
1556,21.8,0.0,1008.2,63.0
1557,21.9,0.0,1008.7,61.0
1558,21.6,0.0,1008.7,63.0
1559,21.5,0.0,1008.5,65.0
1560,20.4,0.0,1008.0,73.0
1561,20.3,0.0,1007.8,73.0
1562,21.0,0.0,1007.8,68.0
1563,20.9,0.0,1007.7,66.0
1564,19.9,0.0,1008.2,71.0
1565,18.6,0.0,1008.4,80.0
1566,18.0,0.5,1008.7,85.0
1567,17.9,0.0,1009.1,86.0
1568,17.2,1.5,1009.4,97.0
1569,17.8,1.0,1009.0,96.0
1570,19.0,0.0,1009.4,80.0
1571,19.9,0.0,1008.9,79.0
1572,19.8,0.0,1008.4,76.0
1573,20.1,0.0,1008.2,77.0
1574,21.3,0.0,1008.0,67.0
1575,22.4,0.0,1007.5,59.0
1576,21.9,0.0,1007.0,61.0
1577,21.7,0.0,1007.2,58.0
1578,21.0,0.0,1007.4,62.0
1579,18.7,0.0,1008.0,74.0
1580,17.5,0.0,1008.6,86.0
1581,17.0,0.0,1009.2,91.0
1582,17.1,0.0,1009.7,93.0
1583,16.7,0.0,1010.1,86.0
1584,16.6,0.0,1010.3,95.0
1585,17.8,0.0,1011.1,94.0
1586,17.3,0.0,1011.3,94.0
1587,17.5,0.0,1012.0,91.0
1588,17.7,0.0,1012.3,89.0
1589,17.9,0.0,1012.6,89.0
1590,17.8,0.0,1013.1,90.0
1591,18.4,0.0,1013.7,87.0
1592,19.0,0.0,1014.0,84.0
1593,19.7,0.0,1014.0,80.0
1594,20.4,0.0,1014.0,76.0
1595,21.3,0.0,1013.9,66.0
1596,22.1,0.0,1013.9,63.0
1597,22.2,0.0,1013.3,67.0
1598,22.6,0.0,1013.1,62.0
1599,22.8,0.0,1012.8,59.0
1600,22.7,0.0,1012.6,64.0
1601,22.0,0.0,1012.5,67.0
1602,21.8,0.0,1012.9,68.0
1603,21.2,0.0,1013.5,70.0
1604,20.6,0.0,1013.9,71.0
1605,20.0,0.0,1014.4,64.0
1606,19.6,0.0,1014.5,71.0
1607,19.4,0.0,1014.7,73.0
1608,18.8,0.0,1014.2,77.0
1609,19.2,0.0,1014.0,73.0
1610,18.8,0.0,1013.8,77.0
1611,18.4,0.0,1013.5,80.0
1612,18.5,0.0,1013.4,81.0
1613,18.8,0.0,1013.5,80.0
1614,18.9,0.0,1013.7,80.0
1615,18.7,0.0,1013.8,85.0
1616,19.2,0.0,1013.2,84.0
1617,19.8,0.0,1013.0,85.0
1618,20.0,0.0,1012.8,79.0
1619,19.7,0.0,1012.9,85.0
1620,19.9,0.0,1012.6,90.0
1621,19.4,0.0,1012.6,97.0
1622,19.8,0.5,1012.2,95.0
1623,20.3,0.0,1011.8,88.0
1624,20.4,0.0,1011.7,86.0
1625,20.7,0.0,1011.3,82.0
1626,20.4,0.0,1011.3,83.0
1627,19.9,0.0,1011.3,84.0
1628,20.2,0.0,1011.4,82.0
1629,20.5,0.0,1011.4,78.0
1630,20.2,0.0,1011.7,78.0
1631,19.9,0.0,1011.9,83.0
1632,19.9,0.0,1011.6,84.0
1633,19.8,0.0,1011.4,83.0
1634,19.0,0.0,1010.9,89.0
1635,18.0,0.0,1011.0,92.0
1636,16.7,0.0,1011.4,93.0
1637,17.0,0.0,1011.3,93.0
1638,17.8,0.0,1010.6,90.0
1639,19.5,0.0,1011.4,87.0
1640,20.8,0.0,1011.5,72.0
1641,21.8,0.0,1011.5,67.0
1642,23.2,0.0,1011.3,65.0
1643,25.7,0.0,1011.0,60.0
1644,26.0,0.0,1010.7,47.0
1645,26.4,0.0,1010.4,49.0
1646,25.4,0.0,1010.1,54.0
1647,24.6,0.0,1010.2,63.0
1648,25.5,0.0,1010.1,60.0
1649,24.2,0.0,1010.1,62.0
1650,24.0,0.0,1010.2,59.0
1651,23.3,0.0,1011.0,64.0
1652,21.9,0.0,1011.5,75.0
1653,21.4,0.0,1011.9,75.0
1654,21.3,0.0,1011.5,75.0
1655,21.5,0.0,1011.4,77.0
1656,21.2,0.0,1011.4,80.0
1657,20.9,0.0,1011.0,82.0
1658,19.7,0.5,1010.6,100.0
1659,19.8,1.0,1010.4,100.0
1660,19.8,1.0,1010.1,100.0
1661,19.7,0.5,1010.2,100.0
1662,20.0,2.0,1009.9,100.0
1663,20.3,1.0,1009.8,100.0
1664,20.5,0.0,1009.6,100.0
1665,20.7,0.5,1009.2,100.0
1666,21.0,0.0,1008.8,99.0
1667,21.4,0.0,1008.2,97.0
1668,22.0,0.0,1007.6,92.0
1669,21.9,0.0,1007.4,95.0
1670,22.0,0.0,1006.7,97.0
1671,22.7,0.0,1006.3,95.0
1672,23.4,0.0,1005.9,87.0
1673,22.9,0.0,1006.0,94.0
1674,22.1,0.0,1005.9,95.0
1675,21.7,0.0,1006.0,98.0
1676,21.2,0.0,1006.3,99.0
1677,21.8,0.0,1006.8,98.0
1678,22.1,0.0,1006.9,93.0
1679,21.3,0.0,1006.9,95.0
1680,20.5,0.0,1006.9,100.0
1681,20.6,0.0,1006.8,100.0
1682,20.0,0.0,1006.9,100.0
1683,20.3,0.0,1007.5,100.0
1684,21.1,0.0,1008.1,91.0
1685,20.9,0.0,1008.7,91.0
1686,21.8,0.0,1009.4,89.0
1687,23.2,0.0,1010.0,77.0
1688,24.5,0.0,1010.2,65.0
1689,25.0,0.0,1010.4,62.0
1690,25.4,0.0,1010.4,58.0
1691,26.1,0.0,1010.2,58.0
1692,27.6,0.0,1009.7,54.0
1693,27.2,0.0,1009.4,53.0
1694,28.0,0.0,1009.6,49.0
1695,27.4,0.0,1009.8,50.0
1696,26.9,0.0,1010.1,51.0
1697,25.6,0.0,1010.8,53.0
1698,24.7,0.0,1011.6,53.0
1699,23.8,0.0,1012.3,57.0
1700,22.1,0.0,1012.8,65.0
1701,21.6,0.0,1013.3,66.0
1702,20.4,0.0,1013.6,73.0
1703,21.3,0.0,1013.2,78.0
1704,19.4,0.0,1012.9,88.0
1705,19.0,0.0,1012.7,95.0
1706,18.9,0.0,1012.8,94.0
1707,18.5,0.0,1012.8,93.0
1708,18.1,0.0,1013.2,92.0
1709,18.3,0.0,1013.4,92.0
1710,20.6,0.0,1013.7,75.0
1711,23.4,0.0,1013.9,59.0
1712,25.0,0.0,1013.6,56.0
1713,25.3,0.0,1013.5,59.0
1714,26.4,0.0,1013.6,52.0
1715,27.4,0.0,1013.2,44.0
1716,28.3,0.0,1013.0,32.0
1717,28.6,0.0,1012.4,35.0
1718,28.1,0.0,1011.7,42.0
1719,27.7,0.0,1011.6,43.0
1720,27.0,0.0,1011.5,40.0
1721,25.8,0.0,1011.9,46.0
1722,24.4,0.0,1011.9,58.0
